CHROM POSITION	GENE	library_15
3_26075655_26091157	RHOQ	0.00000
3_26081710_26110559	PIGF	9.86494
3_26110348_26115765	CRIPT	26.06080
3_2611043_2619172	LOC100858220	0.32503
3_26134891_26138626	LOC101751536	0.00000
3_26187338_26192877	SOCS5	6.46100
3_26226061_26234200	LOC101751570	0.00000
3_2625273_2715782	SPTBN1	14.75680
3_26287621_26291968	MCFD2	44.11100
3_26292130_26453922	TTC7A	19.98680
3_26487683_26495658	CALM	352.15400
3_26504199_26531267	LOC421415	0.77429
3_26565050_26596310	PPP1CB	91.33180
3_26634873_26655646	LOC100857741	1.38750
3_26657136_26714927	PLB1	0.33496
3_26733603_26736757	-	28.98060
3_26737452_26742985	FOSL2	35.77800
3_26768051_26929437	BRE	16.76820
3_26932737_26999264	RBKS	3.32774
3_26997541_27003382	MRPL33	46.32830
3_27003466_27027386	LOC101751904	0.00000
3_27028773_27028859	TRNASTOP-UCA	0.00000
3_27032059_27047170	LOC101752062	0.05114
3_27047877_27056246	LOC101752035	0.00000
3_27058057_27111837	LOC421419	20.08450
3_27140140_27156272	SLC4A1AP	10.17210
3_27156516_27176500	SUPT7L	11.86890
3_27218848_27383247	LOC101752264	0.00000
3_27539622_27733444	LRFN2	0.00000
3_2775958_2777791	C3H2orf73	0.00000
3_278471_298676	LOC101747719	0.00000
3_28046780_28077569	MOCS1	18.58290
3_28087882_28296003	DAAM2	0.88964
3_2811085_2857510	ACYP2	7.22767
3_28295246_28437368	KIF6	0.00000
3_28441595_28451239	KCNK16	0.10253
3_28453659_28478676	KCNK17	0.00000
3_28521802_28546999	LOC101748090	0.00000
3_28548523_28582062	KCNK5	1.32678
3_28646014_28648145	C3H6ORF64	3.38445
3_28650944_28730284	GLP1R	0.00000
3_28738249_28858127	LOC100858112	0.02319
3_2876893_2941805	PSME4	24.04770
3_28858518_28864865	GLO1	57.18800
3_28867770_28979598	BTBD9	30.58290
3_28979674_28980790	-	20.91360
3_28980852_28982293	-	22.86170
3_28982396_28984013	-	21.41020
3_29024291_29154843	ZFAND3	29.69820
3_29338314_29424541	MDGA1	4.65362
3_2941775_2946110	LOC101751266	4.18273
3_2946550_2949474	GPR75	3.62668
3_29496847_29497611	LOC101748642	0.00000
3_29507701_29516059	CCDC167	17.91110
3_2951304_2953911	TLR15	0.00000
3_29516395_29516752	-	29.99150
3_29516935_29541061	FTSJD2	6.13804
3_29545329_29557972	RNF8	19.86310
3_29557965_29574363	AARS2	4.74072
3_29582863_29591826	TCTE1	0.15521
3_29590989_29599727	C6ORF137	0.17270
3_2959490_2970659	ERLEC1	49.43510
3_29611630_29619705	NFKBIE	2.80654
3_29623340_29627602	SLC35B2	13.89780
3_29630915_29636756	HSP90AB1	144.43000
3_29637258_29654654	SLC29A1	11.50070
3_29654711_29657126	LOC100858253	0.97526
3_29662665_29675269	LOC101749372,LOC421441	48.68000
3_29680437_29690820	CAPN1	5.38366
3_29693563_29732173	TMEM63B	24.54310
3_2970521_2996209	ASB3	5.04909
3_29732025_29741085	MRPL14	22.95950
3_2973820_2984717	CHAC2	1.94974
3_29751606_29757009	LOC101750058	0.00000
3_29760698_29800676	LOC101750125	0.02974
3_29867777_29872533	LOC101750239	0.00000
3_298748_308017	LOC101747764	0.00000
3_298908_299015	MIR217	0.00000
3_2997747_3000625	MALL	0.43557
3_30011587_30012644	-	23.90240
3_30012698_30033804	VEGFA	31.39920
3_30017940_30018361	-	16.67580
3_30018917_30019641	-	15.17910
3_3002054_3021577	NPHP1	13.63990
3_30095886_30103636	LOC101750447	0.00000
3_30125707_30135109	LOC101750412	0.00000
3_30139552_30158864	MRPS18A	19.86390
3_301576_301682	MIR216	0.00000
3_30160308_30179919	RSPH9	1.45515
3_30180008_30190462	LOC101750525	0.00000
3_30204003_30214604	LOC421447	66.68300
3_30214606_30217394	MAD2L1BP	5.48277
3_30218459_30228677	GTPBP2	0.71346
3_3022020_3036125	TPCN3	4.21375
3_30230668_30238974	POLH	7.26002
3_30239198_30266867	XPO5	57.26510
3_30267833_30271158	POLR1C	32.19970
3_30271294_30276363	YIPF3	32.26540
3_30281046_30286956	C3H6ORF154	0.00000
3_30288877_30305693	TJAP1	8.95934
3_30334596_30344832	DLK2	0.00000
3_30345665_30360240	ABCC10	2.03579
3_30360376_30366351	LOC101752145	0.00000
3_30366526_30390949	ZNF318	7.03259
3_3037367_3057130	BUB1	6.52866
3_30398551_30414526	FAM98A	21.51510
3_30420195_30458182	RASGRP3	1.42234
3_30485194_30667442	LOC101751239,LTBP1	12.50580
3_306983_307072	MIR216B	0.00000
3_306985_307071	MIR216C	0.00000
3_30719385_30821731	TTC27	35.15770
3_30789063_30789175	MIR456	0.00000
3_30846281_31022936	BIRC6	6.76477
3_3088598_3122633	ANAPC1	9.06769
3_31024241_31038603	YIPF4	21.80060
3_31127943_31154093	CDC42EP3	2.99992
3_31217049_31259985	FAM82A1	0.15763
3_31228_33006	RPS27A	1657.14000
3_31277076_31281223	CYP1B1	2.15124
3_3130936_3151917	MERTK	3.60700
3_31342515_31346273	NANP	14.01020
3_31347149_31365169	EIF2AK2	9.43905
3_31365761_31372140	CCDC75	16.18820
3_31372191_31425246	HEATR5B	7.50823
3_31428644_31493583	STRN	4.41251
3_31497673_31540128	VIT	0.00000
3_3152995_3159114	FBLN7	0.00000
3_31559767_31584843	LOC100858777	2.40024
3_31602197_31627742	FEZ2	5.27950
3_31632336_31793506	CRIM1	3.38419
3_3165724_3195099	ZC3H6	15.94320
3_31818630_31824741	LOC101747479	0.00000
3_3194652_3205759	LOC101751874	0.00000
3_32047201_32192522	LOC101747643	0.00000
3_3205834_3212643	NAPB	0.00000
3_3210582_3233555	ZNF568	10.54860
3_32306940_32314403	LOC772126	0.00000
3_3235482_3248727	LOC101751824	0.12845
3_32365634_32381763	LOC101747727	0.03641
3_32402727_32414628	LOC101747770	0.00000
3_3258572_3260939	CD93	0.00000
3_3267109_3269623	THBD	0.00000
3_3270617_3271845	SSTR4	0.00000
3_32846199_32857530	SULT6B1	0.00000
3_3285744_3298004	FOXA2	11.88290
3_32857957_32873251	CEBPZ	51.17650
3_32873288_32879279	C2ORF56	9.76885
3_32879969_32921378	PRKD3	9.88637
3_32929244_32942939	QPCT	4.27669
3_32947224_32959978	SLC30A6	12.97550
3_32966021_32997597	SPAST	16.99090
3_33000732_33005259	DPY30	21.72400
3_33011257_33036753	MEMO1	63.95530
3_33063498_33075964	LOC101748388	0.00000
3_33075996_33095896	SRD5A2	0.00000
3_33115124_33190865	AHCTF1,LOC101748750	18.37790
3_33118441_33118542	MIR1717	0.00000
3_3318432_3332954	LOC101752082	0.00000
3_33190453_33200445	SCCPDH	50.48060
3_33224166_33272145	CNST	3.91777
3_33272341_33280481	TFB2M	8.68188
3_33287317_33653170	SMYD3	3.68506
3_335752_348257	LOC101747809	0.00000
3_33664651_33957824	KIF26B	0.08030
3_33973633_33998299	EFCAB2	0.00000
3_34002142_34016027	LOC101749039	0.09946
3_34018202_34030643	HNRNPU	49.45690
3_34040341_34043725	COX20	10.72980
3_34059719_34074390	PPPDE1	14.57130
3_34076337_34101767	C3H1orf101	0.18844
3_34081542_34086761	LOC101749174	0.00000
3_34116280_34136893	ADSS	43.42270
3_34136721_34143448	C1ORF100	0.00000
3_34149_45081	MTIF2	53.34300
3_3418729_3437702	PAX1	3.33500
3_34234110_34240194	ZNF238	3.38617
3_34322330_34458208	AKT3	2.18641
3_34459086_34563639	SDCCAG8	1.57207
3_3451546_3452678	LOC101749894	0.00000
3_34587604_34655035	CEP170	11.44190
3_34697293_34705886	LOC101750782	0.00000
3_3473173_3518311	XRN2	41.69740
3_34811264_34977620	PLD5	0.22804
3_34968392_34968495	MIR1784	0.00000
3_34981702_34988142	LOC101750684	0.17179
3_34997857_35006119	LOC101750645	0.00000
3_35009845_35020534	LOC421502	0.00000
3_35038891_35040873	MAP1LC3C	0.00000
3_35065301_35081013	EXO1	3.83986
3_35080580_35088077	LOC421506	0.00000
3_35085673_35147764	WDR64	0.00000
3_35153666_35172111	OPN3	5.54426
3_35211566_35213495	PIGM	3.43124
3_35241157_35471485	RGS7	0.77054
3_3525615_3566342	PLK1S1	2.35578
3_35493696_35535352	GREM2	0.11433
3_35539319_35682685	FMN2	0.21400
3_35726239_35726835	-	14.26380
3_35726917_35727196	-	40.34180
3_35727395_35901212	CHRM3	6.64964
3_3578342_3581207	LOC101752119	0.00000
3_36306123_36314279	LOC101751758	0.00000
3_36314498_36320091	LOC101751712	0.00000
3_3636233_3752413	RALGAPA2	9.14785
3_36383732_36412100	LOC775999	0.00000
3_36460213_36483254	LOC101751858	0.00000
3_36498031_36858320	RYR2	0.02114
3_367039_434752	CCDC85A	2.10470
3_36785159_36785226	MIR135B	0.00000
3_36889738_36933339	MTR	1.34842
3_36938693_36949563	LOC101751997	0.13819
3_36950411_37014344	ACTN2	0.00000
3_37025101_37060374	HEATR1	30.01420
3_37061097_37073671	LGALS8	51.16220
3_37078797_37097401	EDARADD	3.19140
3_37103912_37133180	ERO1LB	14.96820
3_37134467_37159463	GPR137B	3.31080
3_37178191_37215591	NID1	4.70499
3_3722991_3723093	MIR1740	0.00000
3_37276365_37338630	LYST	0.97111
3_37340873_37354427	GNG4	1.30499
3_37360452_37364657	LOC101747282	0.00000
3_37366043_37388856	B3GALNT2	14.91960
3_37388960_37389399	-	18.19850
3_37389483_37410764	TBCE	30.75750
3_37390252_37390758	-	23.96220
3_37413898_37414450	LOC101748091	0.00000
3_37420203_37436990	GGPS1	29.64480
3_37437364_37523608	ARID4B	8.44866
3_37462117_37465542	LOC101747771	0.00000
3_37525763_37533218	RBM34	9.14813
3_37533428_37540497	TOMM20	134.84600
3_3755028_3848463	C3H20ORF26	0.44245
3_37581256_37591568	LOC421515	0.00000
3_37700880_37711815	IRF2BP2	19.73940
3_37721256_37723805	LOC101748526	0.00000
3_37748802_37768759	LOC101748561	0.11607
3_37770588_37802647	TARBP1	5.52557
3_37803186_37804540	C3H1ORF31	6.38604
3_37811159_37958778	SLC35F3	0.00000
3_38006740_38036740	KCNK1	9.35156
3_38057713_38058758	LOC101748945	0.00000
3_38133850_38174668	LOC428586	4.07686
3_38174851_38333447	PCNXL2	0.02710
3_38333229_38346340	NTPCR	2.26939
3_38347159_38405970	LOC771714	0.07151
3_38369102_38375584	LOC101749561	0.00000
3_38406186_38408674	MAP10	1.94781
3_38460115_38467078	LOC101749518	0.00000
3_38475263_38612752	SIPA1L2	2.43663
3_3848728_3861672	CRNKL1	25.57470
3_3862898_3880192	LOC101750021	0.00000
3_38678335_38689707	LOC100857993	0.00000
3_38728061_38731742	LOC101749700	0.00000
3_38791780_38985256	DISC1	0.63560
3_39002731_39024592	TSNAX	16.36010
3_3903232_4035196	SLC24A3	0.49471
3_39053839_39084279	LOC768374	95.15520
3_39092311_39097130	C3H1ORF124	20.62110
3_39097193_39100847	EXOC8	15.46700
3_39101103_39101938	-	16.15670
3_39102015_39102428	-	25.18270
3_39121250_39126814	RHOU	60.28540
3_39188002_39188366	-	20.50700
3_39188712_39189107	-	17.21660
3_39220242_39229460	LOC101750059	0.00000
3_39293321_39312210	RAB4A	5.05060
3_39314455_39321325	C1ORF96	11.45720
3_39337938_39339803	ACTA1	1.23760
3_39344928_39374613	NUP133	10.81000
3_39379043_39406369	ABCB10	2.75506
3_39411742_39426539	TAF5L	24.45070
3_39429605_39446890	URB2	15.42260
3_39466010_39474147	LOC101750503	0.00000
3_39584328_39631873	GALNT2	12.58060
3_39643379_39685114	PGBD5	0.34934
3_39761113_39790241	COG2	7.08433
3_39792997_39804898	AGT	6.92979
3_39814809_39844557	CAPN9	0.00000
3_39856102_39871452	C1ORF198	2.15581
3_39879938_39916003	TTC13	6.52174
3_39916185_39925805	ARV1	3.90746
3_39937510_39938208	-	18.64120
3_39938258_39939279	-	21.73570
3_39969772_40007076	TRIM67	0.00000
3_40006903_40017550	C1ORF131	4.65079
3_40017366_40038361	GNPAT,LOC101751387	19.42560
3_40038823_40042406	PDCD2	22.46130
3_40043657_40052477	TBP	18.14670
3_40054704_40060672	PSMB1	170.59700
3_40064530_40114255	LOC101751675	0.14396
3_40115990_40166305	FAM120B	3.49768
3_40170225_40177879	DLL1	35.46580
3_40171914_40172490	-	8.84169
3_40229828_40234348	LOC101751859	0.00000
3_40445930_40462584	C3H6ORF70	1.66007
3_40462144_40468754	TCTE3	0.66474
3_40463443_40486973	PHF10	19.82780
3_40486933_40489650	C3H6ORF120	14.79070
3_40489383_40639506	LOC101747772,WDR27	0.00000
3_4050485_4110829	RIN2	10.01100
3_40644976_40674898	LOC101752128	0.00000
3_40681886_40712298	THBS2	0.09865
3_40938585_41074602	SMOC2	0.00000
3_41103323_41109672	LOC100857421,LOC101747834	0.44922
3_41111751_41117715	LOC421560	0.32656
3_41121109_41129679	LOC395933	0.15978
3_41159879_41173716	DACT2	2.42875
3_4121557_4135789	PYGB	3.66673
3_41311658_41347767	FRMD1	5.52561
3_41356963_41389150	KIF25	0.86084
3_4136203_4164017	ABHD12	26.58240
3_41392539_41544333	MLLT4	22.86670
3_41687488_41713560	TTLL2	0.00000
3_4170927_4201255	PPP2R5D	10.92180
3_41714589_41743687	TCP10	0.00000
3_41759131_41760312	CCR6	0.00000
3_41783005_41804313	FGFR1OP	4.73335
3_41810098_41831299	RNASET2	7.65711
3_41831637_41832063	-	20.74610
3_41958946_42116020	RPS6KA2	0.26284
3_4206145_4221573	KLHDC3	5.58314
3_42119086_42123786	LOC101750102	0.00000
3_42131325_42141405	BRP44L	157.04800
3_42141785_42142292	-	16.28390
3_42142595_42143401	-	14.20370
3_42147561_42162705	SFT2D1	32.98550
3_42165535_42165594	MIR1767	0.00000
3_4221649_4224993	LOC101750093	0.18117
3_42233592_42241494	T	13.16620
3_4225481_4228724	LOC100858699	59.20660
3_42269969_42279174	LOC101750627	0.00000
3_42281585_42630322	PDE10A	36.05100
3_4230147_4232932	LOC421253	2.15910
3_4238017_4280752	PACS1	9.31656
3_42670624_42716225	LOC100858978	0.00000
3_4280379_4286814	LOC421255	4.97319
3_4289028_4290934	MRPL2	45.90400
3_4290942_4312790	KLC4	45.48900
3_42981846_42989072	LOC101750713	0.00000
3_4316603_4341913	PTK7	122.90400
3_4318818_4319336	-	14.66570
3_4319602_4320375	-	11.55970
3_4322841_4323349	-	16.23030
3_4325173_4325727	-	18.79530
3_4325936_4326530	-	10.96350
3_4326829_4327803	-	9.82297
3_4329125_4329818	-	14.79650
3_4330026_4330366	-	23.99910
3_43389799_43391883	-	35.68110
3_43391943_43529218	QKI	93.09650
3_43393931_43395175	-	10.75060
3_43395762_43397103	-	16.19610
3_4344795_4353277	SRF	30.49220
3_4353592_4354164	-	40.22020
3_4356156_4375963	CUL9	24.21060
3_43574282_43765561	PACRG	1.36450
3_43765652_44444593	PARK2	3.24941
3_4394896_4435703	XDH	11.01370
3_4436500_4436936	-	17.01590
3_4438038_4438548	-	13.97430
3_4442434_4460762	ESF1	42.94860
3_44444666_44452280	LOC101750808	0.00000
3_44466149_44536089	AGPAT4	7.43355
3_44538064_44611552	MAP3K4	6.09259
3_4460845_4485885	LOC101747556	1.19078
3_44653557_44674144	LOC428593	5.18473
3_44680732_44701676	PLG	27.62270
3_44702029_44728511	SLC22A3	3.49221
3_44744706_44757404	SLC22A2	0.21394
3_44758629_44770661	LOC421584	0.20488
3_44772054_44826153	IGF2R	9.38137
3_44838831_44842326	MAS1	0.00000
3_44860091_44870726	PNLDC1	1.02180
3_44870996_44873526	MRPL18	38.65790
3_44874172_44881975	TCP1	269.36700
3_4487828_4491280	LOC101748688	0.00000
3_44881985_44889927	ACAT2	594.45500
3_44891714_44919170	WTAP	82.48090
3_44923213_44929994	SOD2	47.45510
3_45073351_45112893	FNDC1	2.18792
3_4507698_5346361	LOC421259	10.17680
3_45157202_45158133	SF3B5	28.04570
3_45176739_45192151	STX11	0.89356
3_45197350_45197433	TRNAL-UAA	0.00000
3_45231_46355	PRORSD1P	30.20840
3_45256913_45565157	UTRN	6.13062
3_45520634_45520718	MIR1734	0.00000
3_45771417_45811412	EPM2A	1.24613
3_45825246_45841885	FBXO30	11.52950
3_45847613_45860771	LOC101748225	0.16704
3_45869329_45920919	SHPRH	0.89217
3_45937322_46116842	GRM1	0.10913
3_4599892_4607151	FLRT3	5.29002
3_46146911_46147286	LOC101747960	0.00000
3_46154321_46174927	RAB32	28.16110
3_46175009_46175305	-	37.61080
3_46175525_46176199	-	16.09450
3_46176563_46177058	-	21.47720
3_46182512_46256658	C3H6ORF103	0.47763
3_46388711_46493605	STXBP5	4.47802
3_46521510_46522844	LOC101748027	2.48387
3_46523142_47053271	SASH1	26.81870
3_46945_47361	-	21.72360
3_4697161_4703757	LOC101748776	0.07404
3_47094219_47251357	UST	4.86245
3_47274622_47276929	LOC101749373	0.00000
3_47352526_47373222	TAB2	29.12800
3_47385836_47398430	ZC3H12D	0.09854
3_47404210_47423136	PPIL4	8.43710
3_47416_47921	-	17.48500
3_47425647_47442269	C3H6ORF72	26.11050
3_47446236_47459835	KATNA1	7.47940
3_47464576_47464647	TRNAG-GCC	165.07400
3_47466065_47498143	LATS1,LOC101748156,NUP43	36.80440
3_47516022_47537180	PCMT1	8.47670
3_47538798_47553788	LRP11	20.01400
3_47607265_47608046	LOC101748302	2.01178
3_47646345_47658955	PPP1R14C	1.00870
3_47695919_47699834	LOC101750429	0.00000
3_47713544_47731245	IYD	0.59694
3_47795439_47933012	PLEKHG1	4.56751
3_47933240_48075369	MTHFD1L	27.78610
3_48104577_48135584	AKAP12	0.31522
3_48141743_48148947	LOC101751253	0.00000
3_48150929_48155988	ZBTB2	16.11850
3_48166337_48185089	RMND1	10.87730
3_48187726_48195823	C6ORF211	4.40576
3_48199657_48242840	C6ORF97	0.79124
3_48227_124608	CCDC88A	5.43814
3_48327677_48431441	ESR1	1.05112
3_48446834_48728424	SYNE1	10.67160
3_48740578_48761845	MYCT1	0.11249
3_48776283_48783004	VIP	0.00000
3_48874561_48876563	-	23.40920
3_48877473_48879137	-	21.62180
3_48886738_48893124	FBXO5	3.62506
3_48893397_48909547	MTRF1L	1.97512
3_48912323_48912922	-	9.99204
3_48914217_48981702	RGS17	7.71000
3_49119992_49151817	LOC101747250	0.00000
3_49319838_49343540	LOC101752200,OPRM1	2.20350
3_49348185_49411984	IPCEF1	0.11930
3_49439372_49501068	CNKSR3	8.45155
3_49604098_49671899	SCAF8	14.33280
3_49782801_49868083	TIAM2	4.88449
3_49868020_49894900	TFB1M	2.89238
3_49875163_49880849	CLDN20	0.08982
3_49900438_49952552	NOX3	0.00000
3_49955297_49960260	LOC769381	0.33693
3_50147061_50183178	LOC101748255	0.00000
3_50277702_50286114	LOC101748301	0.00000
3_50402595_50406811	LOC101748411	0.00000
3_50446598_50755036	ARID1B	12.32760
3_50808959_50829335	C3H6ORF35	5.93038
3_50850037_50960399	ZDHHC14	21.04760
3_50949106_50950782	-	15.86080
3_50950833_50951569	-	17.30940
3_50951569_50952035	-	23.85550
3_50952266_50953307	-	14.14420
3_50953578_50954236	-	15.21300
3_50968943_51052011	LOC101748959,LOC101748998,SNX9	36.97280
3_51064174_51128134	SYNJ2	4.91275
3_51132231_51154528	SERAC1	5.07638
3_51154352_51160034	GTF2H5	85.05190
3_51160101_51160961	-	23.56200
3_51161035_51161986	-	15.40830
3_51164896_51306813	TULP4	3.75967
3_51320896_51354185	TMEM181	8.03750
3_51354924_51358667	DYNLT1	37.16590
3_51360199_51390676	SYTL3	0.78874
3_51391092_51427199	EZR	89.15530
3_51494159_51501945	TAGAP	0.00000
3_51509678_51523545	RSPH3	0.00000
3_51525006_51569060	LOC769676	7.80178
3_51571845_51580997	C3H6ORF94	0.87114
3_51582203_51590877	LTV1	37.92690
3_51596815_51718246	PHACTR2	5.39041
3_51719029_51729050	FUCA2	3.02975
3_51729507_51748099	PEX3	9.47208
3_51748117_51757662	ADAT2	2.62582
3_51786301_51906434	AIG1	5.78226
3_51930080_52055738	HIVEP2	8.51799
3_52078428_52083062	LOC101751314	0.00000
3_52148757_52255579	GPR126	1.22009
3_52290392_52320122	VTA1	9.27123
3_52327920_52344824	NMBR	0.00000
3_52369246_52400524	LOC421675	0.00000
3_52634994_52638992	LOC101751538	0.00000
3_52661370_52663517	LOC101751572	0.00000
3_52664479_52673246	LOC101751611	0.00000
3_52987478_53008385	LOC101751662	0.00000
3_53248976_53250435	CITED2	4.24033
3_53250663_53251294	-	16.94550
3_53266552_53303519	TXLNB	0.21965
3_53315305_53344612	HECA	17.15780
3_53366256_53369054	C6ORF115	33.67730
3_53406068_53453162	REPS1	18.99810
3_53453114_53468355	CCDC28A	13.69760
3_53453522_53454099	-	12.34520
3_53486451_53649865	NHSL1	3.30908
3_53676898_53762709	KIAA1244	3.77482
3_53787237_53796387	LOC421682	3.28393
3_53805329_53821236	PERP	0.00000
3_53856945_53857897	LOC101747833	0.00000
3_53858465_53875823	TNFAIP3	0.42919
3_53933345_53944333	LOC101747937	0.00000
3_53983318_53984188	LOC100857919	0.00000
3_54085010_54103754	IFNGR1	11.47070
3_54104681_54107256	-	14.70060
3_54113935_54119441	IL22RA2	0.19172
3_5413438_5548228	KIF16B	9.63719
3_54146106_54166896	IL20RA	2.97728
3_54192970_54198350	SLC35D3	0.00000
3_54204204_54237869	PEX7	5.39072
3_54241193_54243689	LOC101748447	4.52974
3_54262362_54339410	MAP3K5	25.31730
3_54395822_54447649	MAP7	0.17598
3_54448984_54473838	LOC421690	0.14562
3_54480340_54505953	BCLAF1	28.20030
3_54505977_54510415	LOC101748824	0.56240
3_54510555_54521293	FAM54A	9.69269
3_54529970_54534026	LOC101749277	0.00000
3_54540436_54575967	PDE7B	1.82632
3_54750929_54772650	LOC101749408	0.00000
3_54854377_54942499	AHI1	0.71955
3_54967957_54990696	MYB	84.22090
3_55036594_55101909	HBS1L	24.83020
3_55104680_55115302	ALDH8A1	8.19136
3_55303677_55309929	LOC101750389	0.00000
3_55461496_55468606	SGK1	35.01310
3_55492856_55522673	SLC2A12	0.09561
3_55527270_55533835	TBPL1	12.45350
3_55549911_55552097	TCF21	0.00000
3_55575879_55581884	LOC101750483	0.00000
3_55632680_55645449	LOC101750526	0.00000
3_55666863_55823553	EYA4	0.28343
3_5570717_5576992	SNRPB2	98.07220
3_5580122_5585119	OTOR	0.00000
3_56024086_56029865	LOC100859246	0.45304
3_5604585_5605116	-	21.03980
3_56048057_56052142	RPS12	412.76300
3_56049381_56049481	MIR1454	0.00000
3_56057442_56071315	C6ORF192	23.58430
3_56073153_56079056	LOC100859295	0.21436
3_56080842_56098069	VNN1	14.58170
3_56084433_56085508	-	44.86350
3_56100481_56108943	TAAR1	0.38084
3_56116828_56117857	TAAR2	0.00000
3_56137724_56138753	TAAR5	0.00000
3_56146528_56178516	STX7	16.00470
3_56196738_56248876	MOXD1	0.00000
3_56397691_56439042	LOC777223	0.00000
3_56615015_56622146	LOC101748059	0.00000
3_56638963_56641935	CTGF	2.86072
3_56656448_56707096	ENPP1	0.49463
3_56723395_56757905	ENPP3	0.00000
3_56762336_56797270	MED23	24.43980
3_56826891_56831644	LOC101748481	0.00000
3_56878507_56951044	AKAP7	2.78191
3_56922248_56925137	LOC101748521	0.00000
3_56980128_57081038	EPB41L2	8.80752
3_57057988_57062090	LOC101748723	0.16871
3_57086434_57090007	LOC768737	16.56700
3_57116456_57121118	LOC101748876	0.00000
3_57236639_57288748	TMEM200A	6.01830
3_57289646_57306625	LOC101749052	0.00000
3_57314570_57357493	SAMD3	0.00000
3_57359958_57433527	L3MBTL3	2.74092
3_5739976_6064801	LOC101747264	0.00000
3_57466361_57474187	C3H6ORF191	0.00000
